Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
BeliefY,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA1: SC2,SG: SB,0,130,130,150,NA,NA,NA,NA,NA,690.3343013999984,0.00167099999816855,691.0675187000015,691.167497100003,0.829379599999811,693.1007721999995,693.5009166000018,693.6030195999992,693.6030195999992,b,1,1.4902945999929216,695.1173234000016,695.1173234000016,695.1173234000016,695.1173234000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,131,131,169,NA,NA,NA,NA,NA,695.1173234000016,4.0249999437946e-4,695.8508304999996,695.9509314000024,0.8312006999985897,697.8843265999967,698.2841021999993,698.3865216999984,698.3865216999984,h,1,0.9152910000047996,699.317481099999,699.317481099999,699.317481099999,699.317481099999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_NB_3.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,132,132,122,NA,NA,NA,NA,NA,699.317481099999,0.0011813000019174,700.050670800003,700.1509054999988,0.8302809000015259,702.0840819000005,702.4841897000006,702.5862983999978,702.5862983999978,b,1,1.7713182000006782,704.384240899999,704.384240899999,704.384240899999,704.384240899999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_7.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SA3: SC2,SG: SP,0,133,133,210,NA,NA,NA,NA,NA,704.384240899999,0.00169989999994868,705.1174497000029,705.217596800001,0.8296465999956126,707.1509350999986,707.5508629999968,707.652997899997,707.652997899997,h,1,1.048864999997022,708.7172971999971,708.7172971999971,708.7172971999971,708.7172971999971,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Triangle_B_10.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA2,SP: TY,0,134,134,305,NA,NA,NA,NA,NA,708.7172971999971,6.9059999805176e-4,709.4507885999992,709.5507559999969,0.830913400001009,711.4841187999991,711.884243200002,711.9862466999984,711.9862466999984,h,1,0.795390999999654,712.8008048999982,712.8008048999982,712.8008048999982,712.8008048999982,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_B_11.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SB: SP,0,135,135,256,NA,NA,NA,NA,NA,712.8008048999982,0.00165820000256644,713.534098600001,713.6342686999997,0.8294342000008328,715.5675794999988,715.9674522999994,716.0696405999988,716.0696405999988,b,1,1.072003499997663,717.1675184999986,717.1675184999986,717.1675184999986,717.1675184999986,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,136,136,68,NA,NA,NA,NA,NA,717.1675184999986,0.00169759999698726,717.9007481000008,718.000870099997,0.8295820999992429,719.9508835000015,720.3507983000018,720.4529796999996,720.4529796999996,h,1,2.6489312999983667,723.1173897999979,723.1173897999979,723.1173897999979,723.1173897999979,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,137,137,120,NA,NA,NA,NA,NA,723.1173897999979,0.0018147000009776,723.8507583000028,723.9508647999974,0.829509399998642,725.8841958999983,726.2840770000039,726.3863580000034,726.3863580000034,b,1,1.5873962000041502,728.0006425000029,728.0006425000029,728.0006425000029,728.0006425000029,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Square_4.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD3: TB1,SB: TO,0,138,138,323,NA,NA,NA,NA,NA,728.0006425000029,0.00170099999377271,728.7340439000036,728.8340584000034,0.8295432999948389,730.7672598999998,731.1674465999968,731.2696055999986,731.2696055999986,h,1,1.0317838999981177,732.3173087000032,732.3173087000032,732.3173087000032,732.3173087000032,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_11.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB2,TO: TY,0,139,139,244,NA,NA,NA,NA,NA,732.3173087000032,4.4680000428343e-4,733.0506139999998,733.1509126000019,0.831143700001121,735.0841776000016,735.4840322000018,735.5862602999987,735.5862602999987,b,1,2.5156027999983053,738.1173978000006,738.1173978000006,738.1173978000006,738.1173978000006,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_10.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TR: TO,0,140,140,243,NA,NA,NA,NA,NA,738.1173978000006,0.00180390000605257,738.850678499999,738.9508380999978,0.8295128000027034,740.8841341000007,741.2841516999979,741.3862661000021,741.3862661000021,b,1,1.939216300001135,743.3507309999986,743.3507309999986,743.3507309999986,743.3507309999986,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_B_Square_2.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SC3: TB3,SP: TY,0,141,141,159,NA,NA,NA,NA,NA,743.3507309999986,0.00169170000299345,744.0840074000007,744.1841175000009,0.8295532999982242,746.1174606999994,746.5173575000008,746.6195915999997,746.6195915999997,b,1,4.593821900001785,751.2339786000011,751.2339786000011,751.2339786000011,751.2339786000011,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_Square_NB_4.png,"In REALITY, there is ONE cube",b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,142,142,69,NA,NA,NA,NA,NA,751.2339786000011,0.00148679999983869,751.9673163999978,752.0674796000021,0.8297772000005352,754.0006925999987,754.4006866999989,754.5027872999999,754.5027872999999,h,1,1.6063538000016706,756.1338172999967,756.1338172999967,756.1338172999967,756.1338172999967,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_B_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,143,143,128,NA,NA,NA,NA,NA,756.1338172999967,4.6160000056261e-4,756.8672406999976,756.9674435999987,0.8314836999998079,758.9006118999969,759.3007364000005,759.4028875000004,759.4028875000004,b,1,1.4667000999979791,760.9006502999982,760.9006502999982,760.9006502999982,760.9006502999982,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_B_2.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA2: TB3,TO: TR,0,144,144,81,NA,NA,NA,NA,NA,760.9006502999982,0.00169000000460073,761.6339353000003,761.734051200001,0.8296584000054281,763.6674366000007,764.0673362000016,764.169421300001,764.169421300001,h,1,2.2041726000024937,766.4005524000022,766.4005524000022,766.4005524000022,766.4005524000022,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_NB_1.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,145,145,219,NA,NA,NA,NA,NA,766.4005524000022,0.00170090000028721,767.1339544000002,767.2339061000021,0.8295148000033805,769.1671952000033,769.567154999997,769.6695414999995,769.6695414999995,b,1,1.055572600002051,770.7505505000008,770.7505505000008,770.7505505000008,770.7505505000008,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Triangle_B_4.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB1: TA3,SP: TY,0,146,146,261,NA,NA,NA,NA,NA,770.7505505000008,7.6160000025993e-4,771.4839436000038,771.5840355999972,0.8308718000043882,773.5172547000038,773.9173095000006,774.0194046000033,774.0194046000033,b,1,1.4100276000026497,775.4506662999993,775.4506662999993,775.4506662999993,775.4506662999993,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Square_B_2.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,147,147,35,NA,NA,NA,NA,NA,775.4506662999993,0.00173850000282982,776.1838672000013,776.2840213000018,0.8295846999972127,778.2172032000017,778.6173402999993,778.7194807999986,778.7194807999986,b,1,1.1983067000037408,779.9339695000017,779.9339695000017,779.9339695000017,779.9339695000017,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,148,148,100,NA,NA,NA,NA,NA,779.9339695000017,0.00167540000256849,780.6672447000019,780.7673262000026,0.8294634000048973,782.700665299999,783.1006851999991,783.2027511999986,783.2027511999986,h,1,1.3149357000002055,784.5339490999977,784.5339490999977,784.5339490999977,784.5339490999977,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB3: SC1,SP: SG,0,149,149,209,NA,NA,NA,NA,NA,784.5339490999977,0.00168620000476948,785.2672149999999,785.3673409999974,0.8297904999999446,787.3005773999976,787.7006661999985,787.8027989000038,787.8027989000038,h,1,1.5312229999981355,789.3506247999976,789.3506247999976,789.3506247999976,789.3506247999976,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_NB_3.png,"In REALITY, there are TWO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SB2,SG,0,150,150,59,NA,NA,NA,NA,NA,789.3506247999976,0.00168349999876227,790.0838659000001,790.1838560999968,0.8294555000029504,792.1173466000037,792.5173710000017,792.6194132000019,792.6194132000019,h,1,1.057690100002219,793.700513900003,793.700513900003,793.700513900003,793.700513900003,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,151,151,171,NA,NA,NA,NA,NA,793.700513900003,0.00114510000275913,794.4337943999999,794.5337474999978,0.8299954000030993,796.4671967000031,796.8672169999991,796.9694310999985,796.9694310999985,h,1,1.539926999997988,798.5337450000006,798.5337450000006,798.5337450000006,798.5337450000006,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_10.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SB,0,152,152,143,NA,NA,NA,NA,NA,798.5337450000006,0.00172829999792156,799.267174499997,799.3671701999992,0.8293257999976049,801.3006030999968,801.7005976,801.8027886999989,801.8027886999989,b,1,1.2585216999941622,803.0837522000002,803.0837522000002,803.0837522000002,803.0837522000002,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,153,153,74,NA,NA,NA,NA,NA,803.0837522000002,0.00172849999944446,803.8172154999993,803.9171309000012,0.8295144999938202,805.8506372999982,806.2505277000018,806.3527370000011,806.3527370000011,h,1,0.8523320999956923,807.233673499999,807.233673499999,807.233673499999,807.233673499999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SB2,SG,0,154,154,167,NA,NA,NA,NA,NA,807.233673499999,0.00172360000578919,807.9671376999977,808.0672696999973,0.8297898000018904,810.0005960999988,810.4005808000002,810.5027747999993,810.5027747999993,h,1,1.2865211000025738,811.817137099999,811.817137099999,811.817137099999,811.817137099999,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Triangle_B_Triangle_2.png,Adam THINKS there are TWO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,2,B,PropFalse,TB1: TC2,TO: TY,0,155,155,185,NA,NA,NA,NA,NA,811.817137099999,0.0017221999951289,812.5503420000023,812.6505099999995,0.8295690000013565,814.5839315999983,814.9839236999978,815.0859664000018,815.0859664000018,h,1,1.167012899997644,816.2836528999978,816.2836528999978,816.2836528999978,816.2836528999978,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_NB_6.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,156,156,179,NA,NA,NA,NA,NA,816.2836528999978,4.8760000208858e-4,817.0170914999981,817.1172290999966,0.8311545999968075,819.0506201000026,819.4506016000014,819.552757999998,819.552757999998,h,1,1.140427999998792,820.7171033999985,820.7171033999985,820.7171033999985,820.7171033999985,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Triangle_B_7.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA1: TB3,SB: TO,0,157,157,264,NA,NA,NA,NA,NA,820.7171033999985,0.00151019999611889,821.4504578999986,821.5503868000014,0.8298981999978423,823.4838808999993,823.8839038000006,823.986026300001,823.986026300001,b,1,1.322900999999547,825.3336415000012,825.3336415000012,825.3336415000012,825.3336415000012,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,158,158,206,NA,NA,NA,NA,NA,825.3336415000012,4.2310000571887e-4,826.0671636999978,826.1672678000032,0.8313443000006373,828.1003958000001,828.500547399999,828.6026631999994,828.6026631999994,h,1,1.5542700000005425,830.1837279000029,830.1837279000029,830.1837279000029,830.1837279000029,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_B_Triangle_2.png,"In REALITY, there are TWO cubes",b,h,TB-Ig,2,0,2,1,0,1,1,0,1,2,B,PropFalse,TB1: TC2,TO: TY,0,159,159,77,NA,NA,NA,NA,NA,830.1837279000029,5.8699999499367e-4,830.9170502999987,831.0172299999977,0.8310808999958681,832.9503727999981,833.3505669000006,833.4526244000008,833.4526244000008,h,1,0.7926865999979782,834.2671487999978,834.2671487999978,834.2671487999978,834.2671487999978,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there is ONE cube",b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,160,160,55,NA,NA,NA,NA,NA,834.2671487999978,0.00172020000172778,835.0003838999983,835.1004979999998,0.8296257999973022,837.0338502000013,837.4338023000018,837.5359365999975,837.5359365999975,h,1,0.8138591000024462,838.3671170000016,838.3671170000016,838.3671170000016,838.3671170000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_5.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SP: SB,0,161,161,138,NA,NA,NA,NA,NA,838.3671170000016,0.0017396000039298,839.1003863000005,839.2005339000025,0.8294855000058305,841.1338621000032,841.5338211999988,841.6360016000035,841.6360016000035,b,1,0.7851786999963224,842.4662688000026,NA,842.4662688000026,NA,space,1.706973599997582,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_B_Square_2.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SC3: TB3,SP: TY,0,162,162,51,NA,NA,NA,NA,NA,844.2004073999997,0.00177070000063395,844.933712500002,845.0338266000035,0.8316525999980513,846.9671813000023,847.3671426000001,847.4692590999985,847.4692590999985,b,1,1.8000833000041894,849.3003861000034,849.3003861000034,849.3003861000034,849.3003861000034,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_B_6.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB3,SB: SG,0,163,163,193,NA,NA,NA,NA,NA,849.3003861000034,0.00169099999766331,850.0336663999988,850.1336503999992,0.8277056000006269,852.0671045999989,852.4671157999983,852.5692213000002,852.5692213000002,h,1,1.099881699999969,853.7001890000029,853.7001890000029,853.7001890000029,853.7001890000029,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Triangle_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,164,164,11,NA,NA,NA,NA,NA,853.7001890000029,4.6619999920949e-4,854.4336750000002,854.5337760999973,0.8312151999998605,856.467112899998,856.8671334000028,856.9692851,856.9692851,b,1,1.1322301000036532,858.1170656000031,858.1170656000031,858.1170656000031,858.1170656000031,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,165,165,271,NA,NA,NA,NA,NA,858.1170656000031,0.00184470000385772,858.8503734999977,858.9504481999975,0.8295144000003347,860.8838023999997,861.2837826000032,861.3858723000012,861.3858723000012,h,1,1.1633231999949205,862.5668014999974,862.5668014999974,862.5668014999974,862.5668014999974,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Triangle_B_2.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA2: TB3,SB: TO,0,166,166,259,NA,NA,NA,NA,NA,862.5668014999974,3.9219999598572e-4,863.3002090000009,863.400440999998,0.8311392999967211,865.333770199999,865.7337658000033,865.8359141999972,865.8359141999972,b,1,2.1050737999976263,867.9668437,867.9668437,867.9668437,867.9668437,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_B_1.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA1: TB2,TY: TO,0,167,167,80,NA,NA,NA,NA,NA,867.9668437,0.00115979999827686,868.7003175999998,868.8001741999979,0.8302390999961062,870.7337630999973,871.133706200002,871.2358578999992,871.2358578999992,h,1,0.7137956000005943,871.9669194000016,871.9669194000016,871.9669194000016,871.9669194000016,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,168,168,223,NA,NA,NA,NA,NA,871.9669194000016,0.00172190000012051,872.700276800002,872.8004196999973,0.8294528999977047,874.7335919999969,875.1334668999989,875.2359511000031,875.2359511000031,b,1,2.385217900002317,877.6503336000023,877.6503336000023,877.6503336000023,877.6503336000023,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_9.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TO: TR,0,169,169,242,NA,NA,NA,NA,NA,877.6503336000023,0.00171969999792054,878.3834137000013,878.4840640999973,0.8295077000002493,880.4169862999988,880.8170032999988,880.9191206999967,880.9191206999967,b,1,1.9256753000008755,882.8668860000034,882.8668860000034,882.8668860000034,882.8668860000034,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_B_Square_3.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA3: SD1,SP: SB,0,170,170,314,NA,NA,NA,NA,NA,882.8668860000034,3.9839999953983e-4,883.6002574000013,883.7004356000034,0.8313973999975133,885.6337063000028,886.0337734999994,886.1358256000021,886.1358256000021,h,1,1.5816288999994867,887.7337160000025,887.7337160000025,887.7337160000025,887.7337160000025,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB2: SD3,SB: SG,0,171,171,208,NA,NA,NA,NA,NA,887.7337160000025,0.00179249999928288,888.4669061000022,888.5670415999994,0.8295371999993222,890.5002330999996,890.9002995999981,891.0024829000031,891.0024829000031,h,1,0.8104326000029687,891.8335891000024,891.8335891000024,891.8335891000024,891.8335891000024,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,172,172,119,NA,NA,NA,NA,NA,891.8335891000024,0.00116980000166222,892.5667283000002,892.6670102999997,0.8302572999964468,894.6003648999977,895.0003604000012,895.102512999998,895.102512999998,b,1,1.847419900004752,896.9666588000036,896.9666588000036,896.9666588000036,896.9666588000036,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,173,173,222,NA,NA,NA,NA,NA,896.9666588000036,0.00182399999903282,897.7002060000013,897.8003901999982,0.8294939999977942,899.7335222000038,900.1337112000037,900.2358185999983,900.2358185999983,b,1,1.9048429999966177,902.1666348,902.1666348,902.1666348,902.1666348,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
