Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
BeliefN,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB3: SC1,SP: SG,0,129,129,209,NA,NA,NA,NA,NA,613.7171376000042,0.00174449998303316,614.450427600008,614.5505751000019,0.8293980999733321,616.4838914999855,616.8838563000027,616.9864440999809,616.9864440999809,b,1,0.8166117999935523,617.8337081999925,617.8337081999925,617.8337081999925,617.8337081999925,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,130,130,116,NA,NA,NA,NA,NA,617.8337081999925,0.00130800000624731,618.5667990999937,618.6669570999802,0.8301379000185989,620.60037249999,621.0004275999963,621.1025857999921,621.1025857999921,h,1,0.5167085999855772,621.650464300008,621.650464300008,621.650464300008,621.650464300008,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC2,SG,0,131,131,38,NA,NA,NA,NA,NA,621.650464300008,0.00166500001796521,622.3837189000042,622.4836621999857,0.8294094000011683,624.4170318999968,624.8171438999998,624.9191810000048,624.9191810000048,h,1,0.8202909999818075,625.7671089000069,625.7671089000069,625.7671089000069,625.7671089000069,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,132,132,133,NA,NA,NA,NA,NA,625.7671089000069,0.00167960001272149,626.5003794000077,626.6004845999996,0.8295466999989003,628.5336822999816,628.9337778000045,629.0358987000072,629.0358987000072,h,1,1.1431861000019126,630.200303199992,630.200303199992,630.200303199992,630.200303199992,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam THINKS there is ONE cube,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,1,B,PropFalse,TA3: TD1,TY: TR,0,133,133,184,NA,NA,NA,NA,NA,630.200303199992,0.00148359997547231,630.9336824000056,631.0337219999928,0.8297720999980811,632.9671748999972,633.3670971999818,633.4690565000055,633.4690565000055,b,1,0.7023986999993213,634.2004368999915,634.2004368999915,634.2004368999915,634.2004368999915,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,134,134,232,NA,NA,NA,NA,NA,634.2004368999915,0.00166049998369999,634.9337707999803,635.0338420000044,0.8296138999867253,636.9670384000055,637.3671288999903,637.4691956999886,637.4691956999886,h,1,0.7262324999901466,638.217004599981,638.217004599981,638.217004599981,638.217004599981,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/B_Square_3.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SD1,SP,0,135,135,148,NA,NA,NA,NA,NA,638.217004599981,0.0016810999950394,638.950299899996,639.0502743999823,0.8294653999910224,640.9838069999823,641.3837952000031,641.4859193000011,641.4859193000011,h,1,0.9175157000136096,642.4335183000076,642.4335183000076,642.4335183000076,642.4335183000076,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_NB_2.png,Adam THINKS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,136,136,163,NA,NA,NA,NA,NA,642.4335183000076,0.00178099999902769,643.1669242999924,643.2670845999965,0.829544000007445,645.2004407999921,645.6004374999902,645.7024966999888,645.7024966999888,b,1,0.8289247999782674,646.5503866999934,646.5503866999934,646.5503866999934,646.5503866999934,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_B_Square_2.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SC3: TB3,SP: TY,0,137,137,51,NA,NA,NA,NA,NA,646.5503866999934,0.00166959999478422,647.2835925999971,647.3836881000025,0.8293735999905039,649.3170529000054,649.7170379000017,649.818999399984,649.818999399984,h,1,0.5679290999833029,650.4168042999809,650.4168042999809,650.4168042999809,650.4168042999809,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD1: TA2,SG: TR,0,138,138,106,NA,NA,NA,NA,NA,650.4168042999809,4.7289999201893e-4,651.1502382000035,651.250392499991,0.8312788000039291,653.1836889999977,653.583707999991,653.6858209999918,653.6858209999918,b,1,0.5891775000200141,654.3001744000067,654.3001744000067,654.3001744000067,654.3001744000067,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_Square_B_11.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SB: SP,0,139,139,144,NA,NA,NA,NA,NA,654.3001744000067,4.7020000056363e-4,655.0334979000036,655.1336965000082,0.831300599995302,657.0670366999984,657.4669304999989,657.5692367999873,657.5692367999873,h,1,5.482501999998931,663.0836090999946,663.0836090999946,663.0836090999946,663.0836090999946,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Triangle_B_4.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB1: TA3,SP: TY,0,140,140,261,NA,NA,NA,NA,NA,663.0836090999946,0.00166959999478422,663.8168694000051,663.916965899989,0.8296680999919772,665.8503273999959,666.2503237999917,666.3523769000021,666.3523769000021,h,1,2.650711399997818,669.0334984000074,669.0334984000074,669.0334984000074,669.0334984000074,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_B_Square_2.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA2: SC3,SB: SP,0,141,141,97,NA,NA,NA,NA,NA,669.0334984000074,0.00146880000829696,669.7668533999822,669.866853399988,0.8297209999873303,671.8001405999821,672.200294099981,672.3024294000061,672.3024294000061,b,1,0.900815800006967,673.2332943000074,673.2332943000074,673.2332943000074,673.2332943000074,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Square_B_6.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB3,SB: SG,0,142,142,193,NA,NA,NA,NA,NA,673.2332943000074,4.5739999040961e-4,673.9668484999856,674.0669854999869,0.8315957000013441,676.0003145000082,676.4003041999822,676.5023436000047,676.5023436000047,b,1,1.156627600023057,677.6834915000072,677.6834915000072,677.6834915000072,677.6834915000072,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_NB_2.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,143,143,220,NA,NA,NA,NA,NA,677.6834915000072,0.00147540000034496,678.4168123999843,678.5169739999983,0.8299257000035141,680.4502612999931,680.8502698999946,680.9522449999931,680.9522449999931,h,1,0.9709771999914664,681.9502158999967,681.9502158999967,681.9502158999967,681.9502158999967,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Square_NB_2.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,144,144,229,NA,NA,NA,NA,NA,681.9502158999967,0.00166130001889541,682.6834687000082,682.7836022999836,0.8296231999993324,684.7168933000066,685.1168660999974,685.2190148999798,685.2190148999798,h,1,0.9437697999819648,686.1833614000061,686.1833614000061,686.1833614000061,686.1833614000061,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_NB_2.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,145,145,13,NA,NA,NA,NA,NA,686.1833614000061,4.0019999141804e-4,686.9167935999867,687.016909900005,0.8313320000015665,688.9499266000057,689.3501744999958,689.4523350999807,689.4523350999807,h,1,1.3028767999785489,690.7834928999946,690.7834928999946,690.7834928999946,690.7834928999946,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_NB_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA3,SP,0,146,146,58,NA,NA,NA,NA,NA,690.7834928999946,0.00165859999833628,691.5168075999827,691.6169667000067,0.8295857000048272,693.5500684999861,693.9501813999959,694.0523756000039,694.0523756000039,b,1,0.790825699979905,694.8668225999863,694.8668225999863,694.8668225999863,694.8668225999863,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_B_Triangle_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,147,147,131,NA,NA,NA,NA,NA,694.8668225999863,0.00177650002297014,695.6000822999922,695.7002492999891,0.8295558000099845,697.6333784000017,698.033541199984,698.1356266000075,698.1356266000075,h,1,1.227580200007651,699.3834005999961,699.3834005999961,699.3834005999961,699.3834005999961,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_Triangle_B_6.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA1: TB3,TO: TY,0,148,148,189,NA,NA,NA,NA,NA,699.3834005999961,0.00168960000155493,700.1165887999814,700.216866999981,0.8295940000098199,702.1501841999998,702.5501248000073,702.6522952999803,702.6522952999803,b,1,1.038891500007594,703.716800299997,703.716800299997,703.716800299997,703.716800299997,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_NB_3.png,Adam THINKS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SB2,SG,0,149,149,113,NA,NA,NA,NA,NA,703.716800299997,0.0016777999990154,704.4500526000047,704.5501690999954,0.8295046999992337,706.4835233000049,706.8834713999822,706.9856155999878,706.9856155999878,h,1,2.081961500021862,709.0834085999813,709.0834085999813,709.0834085999813,709.0834085999813,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SD2,SB,0,150,150,149,NA,NA,NA,NA,NA,709.0834085999813,0.00168779998784884,709.8166746000061,709.9168200999848,0.8293930999934673,711.850231999997,712.2501833999995,712.3523026999901,712.3523026999901,h,1,1.0268483999825548,713.4000303999928,713.4000303999928,713.4000303999928,713.4000303999928,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA1: SC2,SG: SB,0,151,151,42,NA,NA,NA,NA,NA,713.4000303999928,0.00170219998108223,714.1332977999991,714.2334282000083,0.8295928000006825,716.1667937999882,716.5667267999961,716.668815299985,716.668815299985,h,1,0.9666643999808002,717.6667773999798,717.6667773999798,717.6667773999798,717.6667773999798,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_11.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA3: TB2,TO: TY,0,152,152,298,NA,NA,NA,NA,NA,717.6667773999798,0.00171380001120269,718.4000086000015,718.500149200001,0.8296292999875732,720.4332321999827,720.8334152000025,720.9354937000026,720.9354937000026,b,1,0.5642590999777894,721.5166554999887,721.5166554999887,721.5166554999887,721.5166554999887,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_5.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB2,TR: TO,0,153,153,238,NA,NA,NA,NA,NA,721.5166554999887,0.00147860002471134,722.2499650999962,722.3498768999998,0.8297519000188913,724.2832608000026,724.6834452000039,724.7855288999854,724.7855288999854,h,1,1.601557000016328,726.416459,726.416459,726.416459,726.416459,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_B_Square_2.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SA2: SC3,SB: SP,0,154,154,313,NA,NA,NA,NA,NA,726.416459,4.0140000055544e-4,727.1498571999837,727.2499024999852,0.8309463000041433,729.1832864999888,729.583221000008,729.6854788000055,729.6854788000055,b,1,0.950386200012872,730.6665178999829,730.6665178999829,730.6665178999829,730.6665178999829,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SD1: TA2,SG: TR,0,155,155,52,NA,NA,NA,NA,NA,730.6665178999829,4.4979999074712e-4,731.3999203999992,731.5000124000071,0.8312371000065468,733.4333961000084,733.8333730000013,733.9354448000086,733.9354448000086,h,1,0.6916061999800149,734.6499960999936,734.6499960999936,734.6499960999936,734.6499960999936,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_B_Square_6.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB3: SC1,SP: SG,0,156,156,47,NA,NA,NA,NA,NA,734.6499960999936,0.00164969998877495,735.3832436999946,735.4833912999893,0.8296106999914628,737.4165984999854,737.816729299986,737.918792499986,737.918792499986,h,1,0.98100460000569,738.9164806999906,738.9164806999906,738.9164806999906,738.9164806999906,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_B_2.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,157,157,19,NA,NA,NA,NA,NA,738.9164806999906,5.2629999117925e-4,739.649871200003,739.7500397999829,0.8311390000162646,741.6833432999847,742.0833739000082,742.1854313999938,742.1854313999938,h,1,0.8890017000085209,743.0997701000015,743.0997701000015,743.0997701000015,743.0997701000015,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_NB_5.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,158,158,16,NA,NA,NA,NA,NA,743.0997701000015,4.5099999988451e-4,743.8332056000072,743.9333425000077,0.8312122999923304,745.8666561999999,746.2666015999857,746.3688684999943,746.3688684999943,h,1,0.922114299988607,747.3166366000078,747.3166366000078,747.3166366000078,747.3166366000078,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_Triangle_B_7.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TR: TY,0,159,159,32,NA,NA,NA,NA,NA,747.3166366000078,0.00168810001923702,748.0498396999901,748.1499878999894,0.8295726000214927,750.0831260999839,750.4832930999983,750.5854133999965,750.5854133999965,h,1,0.5693580999795813,751.183257800003,751.183257800003,751.183257800003,751.183257800003,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_B_Square_8.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SA1: SD2,SP: SG,0,160,160,211,NA,NA,NA,NA,NA,751.183257800003,0.00168940000003203,751.9165681999875,752.0165477999835,0.8295599999837577,753.9500581999891,754.3498794999905,754.4520361000032,754.4520361000032,b,1,0.6545082999800798,755.1330578000052,755.1330578000052,755.1330578000052,755.1330578000052,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Triangle_B_10.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA2,SP: TY,0,161,161,305,NA,NA,NA,NA,NA,755.1330578000052,4.9790000775828e-4,755.8664901999873,755.9664923999808,0.831248600006802,757.8999770999944,758.2999588999955,758.402207999985,758.402207999985,b,1,1.4404215999820735,759.8667516999994,NA,759.8667516999994,NA,space,23.072235600004205,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Triangle_B_5.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB2: TA1,SG: TR,0,162,162,262,NA,NA,NA,NA,NA,782.9664480999927,0.00175719999242573,783.6997363999835,783.799712100008,0.8316908999986481,785.7331770999881,786.1331681000011,786.235110699985,786.235110699985,h,1,1.6392944999970496,787.8996428999817,787.8996428999817,787.8996428999817,787.8996428999817,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Triangle_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,163,163,63,NA,NA,NA,NA,NA,787.8996428999817,4.4269999489188e-4,788.6330490999972,788.7331656999886,0.8306974000006448,790.6665072999895,791.0664636000001,791.1685640999931,791.1685640999931,b,1,0.7623313999793027,791.9495776999975,791.9495776999975,791.9495776999975,791.9495776999975,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Square_B_12.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SP: SG,0,164,164,257,NA,NA,NA,NA,NA,791.9495776999975,3.869000065606e-4,792.6830442000064,792.7831893999828,0.8300099000043701,794.7163286999858,795.1164711999882,795.2185765999893,795.2185765999893,h,1,0.7198459000210278,795.9662181999884,795.9662181999884,795.9662181999884,795.9662181999884,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Triangle_B_12.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB3: TA1,SB: TO,0,165,165,269,NA,NA,NA,NA,NA,795.9662181999884,4.5019999379292e-4,796.699655799981,796.7998008999857,0.8312419000139926,798.7329418000008,799.1335215999861,799.2351492999878,799.2351492999878,h,1,0.8236140999943018,800.0830980000028,800.0830980000028,800.0830980000028,800.0830980000028,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_B_Triangle_1.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,PropTrueNoKnowledge,SB1: TD3,SB: TO,0,166,166,294,NA,NA,NA,NA,NA,800.0830980000028,0.00172430000384338,800.8163040000072,800.9164685999858,0.8297210000164341,802.849794299982,803.249767500005,803.3518029999977,803.3518029999977,b,1,1.1150339000159877,804.482966599986,804.482966599986,804.482966599986,804.482966599986,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA3: SD1,SP: SB,0,167,167,152,NA,NA,NA,NA,NA,804.482966599986,0.00149460000102408,805.2162863999838,805.3164025000005,0.8301330999820493,807.249768299982,807.649760500004,807.7518365999858,807.7518365999858,h,1,0.8191391000000294,808.5997526999854,808.5997526999854,808.5997526999854,808.5997526999854,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Triangle_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SB1: TD3,SB: TO,0,168,168,132,NA,NA,NA,NA,NA,808.5997526999854,0.00168879999546334,809.3329784999951,809.4330767999927,0.8295276999997441,811.3663890000025,811.7664160999993,811.8685980000009,811.8685980000009,h,1,1.5096610999898985,813.3994888000016,813.3994888000016,813.3994888000016,813.3994888000016,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Square_B_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB3,SB: SP,0,169,169,85,NA,NA,NA,NA,NA,813.3994888000016,4.1719997534528e-4,814.1329408999882,814.2330228000064,0.8311595999985002,816.1664175000042,816.5662351000065,816.6683435000014,816.6683435000014,b,1,0.942103599983966,817.6328509000014,817.6328509000014,817.6328509000014,817.6328509000014,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Square_B_4.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SP,0,170,170,249,NA,NA,NA,NA,NA,817.6328509000014,9.2880000011064e-4,818.3662508999987,818.466417699994,0.8308259000186808,820.3998627999972,820.7996714999899,820.9018202000007,820.9018202000007,h,1,0.9004108000081033,821.8329694999848,821.8329694999848,821.8329694999848,821.8329694999848,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_9.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TO: TR,0,171,171,296,NA,NA,NA,NA,NA,821.8329694999848,0.00115590001223608,822.5662560999917,822.666327599989,0.8304234000097495,824.5996929999965,824.9997144999797,825.1018069999991,825.1018069999991,b,1,0.6048894999839831,825.7329599999939,825.7329599999939,825.7329599999939,825.7329599999939,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_B_Triangle_1.png,"In REALITY, there is ONE cube",b,h,TB-Ig,2,0,2,1,0,1,1,0,1,1,B,PropFalse,TA3: TD1,TY: TR,0,172,172,76,NA,NA,NA,NA,NA,825.7329599999939,0.00167480000527575,826.4662094000087,826.5661627000081,0.829618699994171,828.4996878999809,828.8996688000043,829.001686899981,829.001686899981,b,1,0.5529941999993753,829.5827336999937,829.5827336999937,829.5827336999937,829.5827336999937,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
