Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,263,263,67,1707.8561059000203,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707.8452665000225,4.5369996223598e-4,1707.9276653999696,1708.3060518000275,1708.406251700013,1710.4060572999297,1710.8060329,1710.90857780003,1710.90857780003,1711.7759367999388,h,1,0.8542391000082716,NA,1711.7765213999664,1711.7893836000003,1711.7893836000003,1711.7893836000003,1711.7893836000003,1711.7771909999428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,264,264,143,1711.7893836000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,1711.777644100017,3.5070010926574e-4,1711.8732695999788,1712.2561243999517,1712.3562359999632,1714.3560798999388,1714.7561315000055,1714.8584656999446,1714.8584656999446,1715.9091749999209,b,1,1.0488161999965089,NA,1715.9096631000284,1715.9226421000203,1715.9226421000203,1715.9226421000203,1715.9226421000203,1715.9102119000163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,265,265,98,1715.9226421000203,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715.9105863999575,2.9080000240355e-4,1716.01008919999,1716.3893411000026,1716.489536799956,1718.4895520999562,1718.8894625999965,1718.9919035999335,1718.9919035999335,1719.9587214000055,h,1,0.9633510999847203,NA,1719.9590107999977,1719.9724591999548,1719.9724591999548,1719.9724591999548,1719.9724591999548,1719.9593373999232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,266,266,313,1719.9724591999548,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719.9595506999176,1.6870000399649e-4,1720.0443106999155,1720.4251526999287,1720.5227295999648,1722.5226489999332,1722.922761199996,1723.0252331999363,1723.0252331999363,1723.6095498999348,b,1,0.5777454000199214,NA,1723.6102502000283,1723.6226997999474,1723.6226997999474,1723.6226997999474,1723.6226997999474,1723.6109932999825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,267,267,273,1723.6226997999474,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723.6115133999847,4.0159991476684e-4,1723.7083249000134,1724.08911489998,1724.1892286000077,1726.189417699934,1726.5894069999922,1726.691781600006,1726.691781600006,1727.342913499917,h,1,0.6469968999736011,NA,1727.3435797999846,1727.3559986000182,1727.3559986000182,1727.3559986000182,1727.3559986000182,1727.3442632999504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_5.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,268,268,295,1727.3559986000182,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727.3447868999792,3.8139999378472e-4,1727.4389297999442,1727.822472599917,1727.922612000024,1729.9228679999942,1730.3227227999596,1730.424956199946,1730.424956199946,1731.3760393999985,h,1,0.9371763999806716,NA,1731.3766885999355,1731.3893178999424,1731.3893178999424,1731.3893178999424,1731.3893178999424,1731.3774866999593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_3.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,269,269,285,1731.3893178999424,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731.3780408999885,4.3819996062666e-4,1731.464228100027,1731.8391386999283,1731.9392856999766,1733.9394896000158,1734.3394111000234,1734.441773599945,1734.441773599945,1735.309302299982,h,1,0.8569287999998778,NA,1735.3099483000117,1735.322629399947,1735.322629399947,1735.322629399947,1735.322629399947,1735.310654199915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_7.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,270,270,248,1735.322629399947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735.3111432000296,3.7789996713399e-4,1735.4185452000238,1735.7891697000014,1735.889516599942,1737.8894704999402,1738.2893133999314,1738.391686799936,1738.391686799936,1739.2426086999476,b,1,0.8429151000455022,NA,1739.2432642999338,1739.2559299999848,1739.2559299999848,1739.2559299999848,1739.2559299999848,1739.244014899945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_3.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,271,271,26,1739.2559299999848,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739.2445636999328,4.3190002907067e-4,1739.3455228999956,1739.7226163999876,1739.8226921999594,1741.822738799965,1742.2226788999978,1742.3249981999395,1742.3249981999395,1743.8092764000176,b,1,1.477106500067748,NA,1743.8098882000197,1743.8226021999726,1743.8226021999726,1743.8226021999726,1743.8226021999726,1743.8105968999444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,272,272,120,1743.8226021999726,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743.8111182999564,4.1320000309497e-4,1743.9044289999874,1744.2892844999442,1744.3894141999772,1746.389445499983,1746.7893017999595,1746.891805100022,1746.891805100022,1748.108781100018,h,1,1.2147562000900507,NA,1748.109078299953,1748.1223527999828,1748.1223527999828,1748.1223527999828,1748.1223527999828,1748.1094009999651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,273,273,119,1748.1223527999828,NA,NA,NA,NA,NA,NA,NA,NA,NA,1748.1096295999596,1.7020001541823e-4,1748.20666060003,1748.5890479999362,1748.6891797999851,1750.689279699931,1751.0892823999748,1751.1923091999488,1751.1923091999488,1752.493545699981,h,1,1.2903598999837411,NA,1752.4939788000192,1752.5058520999737,1752.5058520999737,1752.5058520999737,1752.5058520999737,1752.494360600016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,FALSE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_2.png,"In REALITY, there are TWO cubes",Two,b,h,N,PropFalse,N,0,274,274,170,1752.5058520999737,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752.494598499965,1.9369996152818e-4,1752.608216200024,1752.9890307999449,1753.0891958000138,1755.0891840999248,1755.489177600015,1755.5918607999338,1755.5918607999338,1756.4424822999863,h,1,0.84229930001311,NA,1756.442784499959,1756.4556996999308,1756.4556996999308,1756.4556996999308,1756.4556996999308,1756.4431468999246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,275,275,265,1756.4556996999308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1756.4434125999687,2.0759995095431e-4,1756.54475989996,1756.9223940999946,1757.0225866999244,1759.022463399917,1759.4226327999495,1759.5251402999274,1759.5251402999274,1760.6753490000265,h,1,1.141458100057207,NA,1760.6756717999233,1760.689053799957,1760.689053799957,1760.689053799957,1760.689053799957,1760.676037899917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,276,276,140,1760.689053799957,NA,NA,NA,NA,NA,NA,NA,NA,NA,1760.6762616999913,1.7389992717653e-4,1760.770359499962,1761.1556902999291,1761.2558347999584,1763.2558144999202,1763.6558012999594,1763.7584829999832,1763.7584829999832,1764.6754648999777,b,1,0.9078768000472336,NA,1764.6757660999428,1764.6890018000267,1764.6890018000267,1764.6890018000267,1764.6890018000267,1764.6762080999324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,277,277,76,1764.6890018000267,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764.6764601999894,2.0359992049634e-4,1764.7779492000118,1765.1556755999336,1765.2558628999395,1767.255862299935,1767.655818499974,1767.7584380999906,1767.7584380999906,1769.8927873999346,h,1,2.123891399940476,NA,1769.8930942999432,1769.9057893999852,1769.9057893999852,1769.9057893999852,1769.9057893999852,1769.8934446999338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,278,278,183,1769.9057893999852,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769.8936569999205,1.6719999257475e-4,1769.991347400006,1770.3723523999795,1770.4725412999978,1772.4724568999372,1772.8724453999894,1772.975051200017,1772.975051200017,1774.008686300018,h,1,1.0272514999378473,NA,1774.0089902000036,1774.0223615999566,1774.0223615999566,1774.0223615999566,1774.0223615999566,1774.00933000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_2.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,279,279,318,1774.0223615999566,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774.0095446999185,1.6950001008808e-4,1774.0989419999532,1774.4723509999458,1774.572408100008,1776.5724521999946,1776.9724580999464,1777.0750088000204,1777.0750088000204,1778.3086459999904,b,1,1.223482699948363,NA,1778.3089508999838,1778.3222993999952,1778.3222993999952,1778.3222993999952,1778.3222993999952,1778.3092862999763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,280,280,39,1778.3222993999952,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778.3095137999626,1.8319999799132e-4,1778.3971280999249,1778.7723110999214,1778.8724621,1780.872457899968,1781.2724859999726,1781.3751799999736,1781.3751799999736,1782.6255936999803,b,1,1.2344814999960363,NA,1782.6258912999183,1782.6389550999738,1782.6389550999738,1782.6389550999738,1782.6389550999738,1782.6262334999628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_2.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,281,281,276,1782.6389550999738,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.6264462999534,1.6769999638199e-4,1782.7180052999174,1783.0889382999158,1783.1890659999335,1785.1891015999718,1785.5890541999834,1785.6915842000162,1785.6915842000162,1786.7089096999262,h,1,1.0156659999629485,NA,1786.7092245999957,1786.7223434000043,1786.7223434000043,1786.7223434000043,1786.7223434000043,1786.7095606999935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,282,282,330,1786.7223434000043,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.709779799916,1.7260003369301e-4,1786.808987999917,1787.1890130999964,1787.2890711999498,1789.2890427999664,1789.6890963999322,1789.791849699919,1789.791849699919,1790.858804999967,b,1,1.065955500002019,NA,1790.8592682000017,1790.872255199938,1790.872255199938,1790.872255199938,1790.872255199938,1790.8596511000069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,283,283,95,1790.872255199938,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790.8598979000235,1.8339999951422e-4,1790.9514011000283,1791.322309799958,1791.4224038999528,1793.422395600006,1793.8224375999998,1793.9251104999566,1793.9251104999566,1794.9755369999912,h,1,1.04446350003127,NA,1794.9758959999308,1794.9889344000258,1794.9889344000258,1794.9889344000258,1794.9889344000258,1794.9762461999198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_7.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,284,284,232,1794.9889344000258,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794.9764640999492,1.7030001617968e-4,1795.0652481999714,1795.438901699963,1795.5390338000143,1797.539042499964,1797.9390428999905,1798.0416606999934,1798.0416606999934,1799.742151799961,b,1,1.687841200036928,NA,1799.7424471999984,1799.7555890999502,1799.7555890999502,1799.7555890999502,1799.7555890999502,1799.7428121999835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_3.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,285,285,50,1799.7555890999502,NA,NA,NA,NA,NA,NA,NA,NA,NA,1799.743028900004,1.6809999942779e-4,1799.842503199936,1800.2225044999504,1800.3224824999925,1802.3226494999835,1802.722520799958,1802.8248609999428,1802.8248609999428,1808.7592208000133,h,1,5.929060599999502,NA,1808.7595167999389,1808.7721802999731,1808.7721802999731,1808.7721802999731,1808.7721802999731,1808.7598307000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,286,286,63,1808.7721802999731,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808.7600477000233,1.6960001084953e-4,1808.839130699984,1809.2222927999685,1809.3225791000295,1811.3225174000256,1811.7224917999704,1811.8248674999925,1811.8248674999925,1815.658260099939,b,1,3.817391199991107,NA,1815.658545400016,1815.6721910999624,1815.6721910999624,1815.6721910999624,1815.6721910999624,1815.6588719999415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,287,287,287,1815.6721910999624,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.6590756999792,1.6069994308054e-4,1815.7555581999477,1816.1389590000035,1816.2391785000216,1818.2391315000132,1818.638923099963,1818.7413677999284,1818.7413677999284,1819.9087291000176,h,1,1.165127200074494,NA,1819.9091177999508,1819.9222459000305,1819.9222459000305,1819.9222459000305,1819.9222459000305,1819.9095549000192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,288,288,72,1819.9222459000305,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.9098485999275,2.290999982506e-4,1820.0083476,1820.3888813999947,1820.4890052999835,1822.4892286999384,1822.888980199932,1822.991459499928,1822.991459499928,1828.6421230999983,h,1,5.642741500050761,NA,1828.6426680999575,1828.6556259000208,1828.6556259000208,1828.6556259000208,1828.6556259000208,1828.6432892999144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_7.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,289,289,30,1828.6556259000208,NA,NA,NA,NA,NA,NA,NA,NA,NA,1828.6437173000304,3.3219996839761e-4,1828.750776699977,1829.1222425999583,1829.2225367999636,1831.222510499996,1831.6224763999928,1831.724745500018,1831.724745500018,1833.6091578999767,b,1,1.8689174000173807,NA,1833.609843299957,1833.6222822000273,1833.6222822000273,1833.6222822000273,1833.6222822000273,1833.6105882999257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_5.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,290,290,100,1833.6222822000273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.6111056000227,3.9990001823753e-4,1833.7145548999545,1834.0889864999335,1834.189157399931,1836.1890203999355,1836.5890536999796,1836.6915568999248,1836.6915568999248,1837.8424690000247,h,1,1.1423467000713572,NA,1837.8431538000004,1837.8554022000171,1837.8554022000171,1837.8554022000171,1837.8554022000171,1837.8439091999317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_5.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,291,291,241,1837.8554022000171,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837.8444317999529,4.0400004945695e-4,1837.9354466999648,1838.3056583999423,1838.405666799983,1840.4055674999256,1840.8057533999672,1840.90800029994,1840.90800029994,1842.2920571999855,b,1,1.366696699988097,NA,1842.292662599939,1842.3055560999785,1842.3055560999785,1842.3055560999785,1842.3055560999785,1842.2933428999968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_3.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,292,292,2,1842.3055560999785,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842.2938381999263,3.880999283865e-4,1842.3944922999945,1842.772263600025,1842.8724611999933,1844.872395799961,1845.2723444999428,1845.3747071999824,1845.3747071999824,1847.8083874000004,b,1,2.4271020999876782,NA,1847.8086946000112,1847.8219967000184,1847.8219967000184,1847.8219967000184,1847.8219967000184,1847.8090035999192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,293,293,316,1847.8219967000184,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847.8092233999632,1.7430004663765e-4,1847.9064542999256,1848.289052899927,1848.389040899929,1850.3890155999688,1850.788870099932,1850.8913706999735,1850.8913706999735,1852.3747133000288,b,1,1.4790611000498757,NA,1852.3750040999148,1852.3887512999352,1852.3887512999352,1852.3887512999352,1852.3887512999352,1852.3753258999204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_1.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,294,294,215,1852.3887512999352,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.375564499991,1.9479996990412e-4,1852.4690428000176,1852.8389102999352,1852.9390535999555,1854.9388031000271,1855.3389625999844,1855.4411508999765,1855.4411508999765,1856.508644699934,b,1,1.0573994000442326,NA,1856.509186399984,1856.522173499921,1856.522173499921,1856.522173499921,1856.522173499921,1856.5098662999224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_8.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,295,295,233,1856.522173499921,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.510295499931,3.3319997601211e-4,1856.613006999949,1856.9886205999649,1857.0888543999752,1859.0890527999727,1859.488947900012,1859.591469499981,1859.591469499981,1862.2585462999996,b,1,2.650307000032626,NA,1862.2591202999463,1862.2721545000095,1862.2721545000095,1862.2721545000095,1862.2721545000095,1862.25974629994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_6.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,296,296,45,1862.2721545000095,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862.2601814999944,3.3670000266283e-4,1862.3569811999332,1862.738651999971,1862.8388365999565,1864.8388666999529,1865.238997499924,1865.3414618999232,1865.3414618999232,1867.6250491000249,h,1,2.2770628000143915,NA,1867.6255390000297,1867.6387251999697,1867.6387251999697,1867.6387251999697,1867.6387251999697,1867.6260773999384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
