Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_2.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,258,258,322,1396.5937777999789,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396.5809869000225,2.2380007430911e-4,1396.67018500017,1397.0439157001674,1397.1440153000876,1399.143937600078,1399.5437446001451,1399.6467087999918,1399.6467087999918,1400.2968381000685,h,1,0.6472340000327677,NA,1400.2971229001414,1400.3104332999792,1400.3104332999792,1400.3104332999792,1400.3104332999792,1400.297446000157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_5.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,259,259,44,1400.3104332999792,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.2976677000988,1.77200185135e-4,1400.3869756001511,1400.7605290000793,1400.860680400161,1402.8606575999877,1403.2606455001514,1403.3629308999516,1403.3629308999516,1404.5804632999934,h,1,1.2024337002076209,NA,1404.5810964000411,1404.5938802999444,1404.5938802999444,1404.5938802999444,1404.5938802999444,1404.5817824001424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,260,260,315,1404.5938802999444,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.5822900000494,3.9319996722042e-4,1404.6905815000646,1405.06054960005,1405.1606070999987,1407.1606845001224,1407.5612683000509,1407.663015600061,1407.663015600061,1408.3630165001375,b,1,0.6862815998028964,NA,1408.3633008000909,1408.377155400114,1408.377155400114,1408.377155400114,1408.377155400114,1408.3636187000666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_1.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,261,261,321,1408.377155400114,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.3638266001362,1.6329996287822e-4,1408.4502700001467,1408.826960500097,1408.9270707999822,1410.9272213999648,1411.3273227999453,1411.4295781999826,1411.4295781999826,1414.2966265000869,h,1,2.865565299987793,NA,1414.297081100056,1414.3104807001073,1414.3104807001073,1414.3104807001073,1414.3104807001073,1414.2975698001685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_5.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,262,262,144,1414.3104807001073,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414.2979224000592,2.8100004419684e-4,1414.3844767999835,1414.7605868000535,1414.8606354000513,1416.860478800023,1417.260575100081,1417.3627951000817,1417.3627951000817,1418.04661770002,b,1,0.6746336999349296,NA,1418.047004100168,1418.060520600062,1418.060520600062,1418.060520600062,1418.060520600062,1418.0474543001037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,263,263,140,1418.060520600062,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.0477507000323,2.3039989173412e-4,1418.1286253000144,1418.510251400061,1418.6104459001217,1420.6104153001215,1421.010602600174,1421.112740900135,1421.112740900135,1422.3295332000123,b,1,1.2054882000666112,NA,1422.3298287000507,1422.3436879001092,1422.3436879001092,1422.3436879001092,1422.3436879001092,1422.3301470000297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_2.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,264,264,109,1422.3436879001092,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422.33035630011,1.6510020941495e-4,1422.4282086000312,1422.8102450000588,1422.910487800138,1424.9106966999825,1425.310565300053,1425.4129616001155,1425.4129616001155,1427.2300649001263,b,1,1.808780600083992,NA,1427.2305366999935,1427.2437325001229,1427.2437325001229,1427.2437325001229,1427.2437325001229,1427.2311077001505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,265,265,112,1427.2437325001229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427.2314782000612,2.8940010815858e-4,1427.3261363999918,1427.7102191001177,1427.8103645001538,1429.8103217000607,1430.210404300131,1430.312693200074,1430.312693200074,1432.2130349001382,h,1,1.8853488001041112,NA,1432.213324100012,1432.22688880004,1432.22688880004,1432.22688880004,1432.22688880004,1432.2136499001645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,266,266,110,1432.22688880004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432.2138595001306,1.6620010137557e-4,1432.3210829000454,1432.6935399000067,1432.793672400061,1434.793943000026,1435.19386140001,1435.2961438000202,1435.2961438000202,1436.6475198001135,b,1,1.3418415000196546,NA,1436.648303700145,1436.660459500039,1436.660459500039,1436.660459500039,1436.660459500039,1436.6491332000587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_3.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,267,267,149,1436.660459500039,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436.6497214001138,4.8439996317029e-4,1436.7505697000306,1437.1270842000376,1437.22721250006,1439.2269874000922,1439.627188200131,1439.7293941001408,1439.7293941001408,1443.4302614000626,b,1,3.692768499953672,NA,1443.430900500156,1443.4437184999697,1443.4437184999697,1443.4437184999697,1443.4437184999697,1443.431622199947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_1.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,268,268,165,1443.4437184999697,NA,NA,NA,NA,NA,NA,NA,NA,NA,1443.4321296999697,3.9310008287429e-4,1443.5176004001405,1443.8936378001235,1443.9939723999703,1445.99359009997,1446.3937602001242,1446.49600010016,1446.49600010016,1447.63019730011,b,1,1.117454999824986,NA,1447.6308353000786,1447.6436721000357,1447.6436721000357,1447.6436721000357,1447.6436721000357,1447.6315516000614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,269,269,85,1447.6436721000357,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447.6320573000703,3.9280019700527e-4,1447.724852200132,1448.110392899951,1448.210448200116,1450.2105839001017,1450.610446800012,1450.7128256000578,1450.7128256000578,1452.5293654000852,b,1,1.8044443000108004,NA,1452.5296553999651,1452.5436370000243,1452.5436370000243,1452.5436370000243,1452.5436370000243,1452.529975699959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,270,270,125,1452.5436370000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452.5301835001446,1.6329996287822e-4,1452.6188739000354,1452.9937999001704,1453.0939315999858,1455.0938818000725,1455.4938636000734,1455.596185100032,1455.596185100032,1457.2640289999545,h,1,1.6570188999176023,NA,1457.2648528001737,1457.2770601001102,1457.2770601001102,1457.2770601001102,1457.2770601001102,1457.265815900173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,271,271,41,1457.2770601001102,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.2664930999745,5.3159985691308e-4,1457.3629554000215,1457.7436985000968,1457.8438631000463,1459.8436718999874,1460.243764200015,1460.346036599949,1460.346036599949,1461.313584299991,h,1,0.9643502999097108,NA,1461.314134699991,1461.3269240001682,1461.3269240001682,1461.3269240001682,1461.3269240001682,1461.3147517000325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,272,272,95,1461.3269240001682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461.3151779000182,3.2879994250833e-4,1461.413115200121,1461.7935715001076,1461.8939325001556,1463.8938720000442,1464.2937886000143,1464.39614550001,1464.39614550001,1465.3460167001467,h,1,0.9373333000112324,NA,1465.3463008999825,1465.3601653000806,1465.3601653000806,1465.3601653000806,1465.3601653000806,1465.3466185999569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,273,273,262,1465.3601653000806,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465.3468269000296,1.6449997201561e-4,1465.431211899966,1465.810200799955,1465.9104300001636,1467.9104830001015,1468.3104105000384,1468.4126456000376,1468.4126456000376,1470.5967900000978,b,1,2.169305199990049,NA,1470.5974516000133,1470.6102895999793,1470.6102895999793,1470.6102895999793,1470.6102895999793,1470.5981662000995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_1.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,274,274,206,1470.6102895999793,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.598677900154,3.9379997178912e-4,1470.6950517001096,1471.076725800056,1471.1768473000266,1473.1771542001516,1473.577120100148,1473.679382900009,1473.679382900009,1476.0962460001465,h,1,2.4142230001743883,NA,1476.096597300144,1476.1101691999938,1476.1101691999938,1476.1101691999938,1476.1101691999938,1476.0969833000563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_5.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,275,275,52,1476.1101691999938,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476.0972474999726,2.057000529021e-4,1476.1825517001562,1476.560260700062,1476.660250300076,1478.660275100032,1479.060415999964,1479.16246290016,1479.16246290016,1480.529728400055,h,1,1.3641642001457512,NA,1480.530112300068,1480.5435124000069,1480.5435124000069,1480.5435124000069,1480.5435124000069,1480.530577500118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,276,276,229,1480.5435124000069,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480.530867600115,2.252000849694e-4,1480.6270259001758,1481.0101153999567,1481.1101971999742,1483.1104719000868,1483.510406000074,1483.6127317000646,1483.6127317000646,1484.430296299979,b,1,0.8010060999076813,NA,1484.4310199001338,1484.4436056001578,1484.4436056001578,1484.4436056001578,1484.4436056001578,1484.4318029000424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_1.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,277,277,80,1484.4436056001578,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484.432349000126,4.2219995521008e-4,1484.5281952000223,1484.9100761001464,1485.0101638999768,1487.0102216000669,1487.4103576999623,1487.5126074000727,1487.5126074000727,1492.5465139001608,b,1,5.020825000014156,NA,1492.546991399955,1492.5601624001283,1492.5601624001283,1492.5601624001283,1492.5601624001283,1492.547529200092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_3.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,278,278,333,1492.5601624001283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492.547896800097,2.8480007313191e-4,1492.6513334000483,1493.026753900107,1493.126814899966,1495.1268390000332,1495.5269796999637,1495.6292844000272,1495.6292844000272,1496.530202300055,b,1,0.8883875000756234,NA,1496.5309048001654,1496.5435349000618,1496.5435349000618,1496.5435349000618,1496.5435349000618,1496.5316498000177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_5.png,Adam THINKS there are TWO cubes,Two,b,h,N,PropFalse,N,0,279,279,303,1496.5435349000618,NA,NA,NA,NA,NA,NA,NA,NA,NA,1496.532171400031,4.0140002965927e-4,1496.62837140006,1497.0099734000396,1497.11039669998,1499.110380700091,1499.5101038001012,1499.6129034999758,1499.6129034999758,1500.3797540001106,h,1,0.752515000058338,NA,1500.3802493000403,1500.3934615000617,1500.3934615000617,1500.3934615000617,1500.3934615000617,1500.3808312001638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,280,280,143,1500.3934615000617,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.381217499962,2.9790005646646e-4,1500.476425500121,1500.8599942000585,1500.960089399945,1502.9602777999826,1503.3602814001497,1503.462340200087,1503.462340200087,1504.8959159001242,b,1,1.423410200048238,NA,1504.8962030000985,1504.9100898001343,1504.9100898001343,1504.9100898001343,1504.9100898001343,1504.8965207000729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,281,281,281,1504.9100898001343,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504.8967289000284,1.6429997049272e-4,1504.98190480005,1505.360158200143,1505.4601714001035,1507.4604530001525,1507.8602370000444,1507.9627770001534,1507.9627770001534,1509.446212900104,h,1,1.4749984999652952,NA,1509.4465006000828,1509.4600082000252,1509.4600082000252,1509.4600082000252,1509.4600082000252,1509.446823199978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_2.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,282,282,164,1509.4600082000252,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509.4470298001545,1.6160006634891e-4,1509.535596900154,1509.9101887999568,1510.0103035001084,1512.0101841001306,1512.4101637999993,1512.5124413999729,1512.5124413999729,1520.145914700115,b,1,7.628970100078732,NA,1520.1462133999448,1520.1599052001256,1520.1599052001256,1520.1599052001256,1520.1599052001256,1520.1465496001765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,283,283,196,1520.1599052001256,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.1467580001336,1.6499985940754e-4,1520.230975799961,1520.6099287001416,1520.7100351001136,1522.710273799952,1523.1101448000409,1523.2124934000894,1523.2124934000894,1524.146725300001,h,1,0.9293104999233036,NA,1524.147342100041,1524.160058100009,1524.160058100009,1524.160058100009,1524.160058100009,1524.1480271001346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,284,284,191,1524.160058100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.148508100072,3.7080002948641e-4,1524.2413552000653,1524.6268113001715,1524.7269244999625,1526.7268477000762,1527.126803500112,1527.229093499947,1527.229093499947,1527.9966903999448,b,1,0.7523635001853108,NA,1527.9973298001569,1528.0100921001283,1528.0100921001283,1528.0100921001283,1528.0100921001283,1527.998073300114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,FALSE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_8.png,"In REALITY, there are TWO cubes",Two,b,h,N,PropFalse,N,0,285,285,139,1528.0100921001283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527.9986231999935,4.344000481069e-4,1528.1080145000014,1528.4933311999775,1528.5936772001442,1530.593577099964,1530.9935369000304,1531.0960558000952,1531.0960558000952,1531.830000499962,h,1,0.7253129000309855,NA,1531.8306446000934,1531.8433721000329,1531.8433721000329,1531.8433721000329,1531.8433721000329,1531.8313601999544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_7.png,Adam THINKS there are TWO cubes,Two,b,h,N,PropFalse,N,0,286,286,305,1531.8433721000329,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531.831840000115,3.7020002491772e-4,1531.9225041000172,1532.293175800005,1532.393308799947,1534.3935370000545,1534.7934948001057,1534.8955755000934,1534.8955755000934,1538.0630592999514,h,1,3.1583926000166684,NA,1538.06358860014,1538.0766891001258,1538.0766891001258,1538.0766891001258,1538.0766891001258,1538.0641934000887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,287,287,68,1538.0766891001258,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.0645918000955,3.0889990739524e-4,1538.1590909999795,1538.54315640009,1538.643347500125,1540.6434249000158,1541.0436084000394,1541.145836000098,1541.145836000098,1543.6634994000196,h,1,2.516083500115201,NA,1543.6641514999792,1543.6767114000395,1543.6767114000395,1543.6767114000395,1543.6767114000395,1543.664856400108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_5.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,288,288,241,1543.6767114000395,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.665339200059,3.6980002187192e-4,1543.7632757001556,1544.1431229000443,1544.2432818999514,1546.2435055000242,1546.6434390000068,1546.7456957001705,1546.7456957001705,1549.863447100157,b,1,3.107818800024688,NA,1549.864091400057,1549.8766298999544,1549.8766298999544,1549.8766298999544,1549.8766298999544,1549.8648817001376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_1.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,289,289,128,1549.8766298999544,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.8654201000463,4.2430008761584e-4,1549.968628600007,1550.3431319999509,1550.4432876000649,1552.4435489000753,1552.843521000119,1552.945659100078,1552.945659100078,1554.0127860000357,b,1,1.059602800058201,NA,1554.0132773001678,1554.0266281999648,1554.0266281999648,1554.0266281999648,1554.0266281999648,1554.01382880006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,290,290,104,1554.0266281999648,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.0141976999585,2.8689997270703e-4,1554.109660899965,1554.4931157999672,1554.5932306000032,1556.5935349001084,1556.9933611999732,1557.0955956999678,1557.0955956999678,1568.06324649998,h,0,10.950959699926898,NA,1568.0639204999898,1568.0765776000917,1568.0765776000917,1568.0765776000917,1568.0765776000917,1568.0646379000973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_7.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,291,291,146,1568.0765776000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,1568.0651539000685,3.9760000072419e-4,1568.1653959001414,1568.5430616000667,1568.643209700007,1570.643267400097,1571.0432557000313,1571.145556000061,1571.145556000061,1576.2802299000325,h,1,5.13273370009847,NA,1576.2809117001016,1576.2932772000786,1576.2932772000786,1576.2932772000786,1576.2932772000786,1576.2816320999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
